Data from hydrogen_3_USB2G561501__0__17-51-41-059.txt Node

Date: Thu Nov 14 17:51:41 EST 2024
User: dss
Spectrometer: USB2G56150
Scans to average: 1
Trigger mode: 4
Integration Time (sec): 3.000000E-3
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0.34
351	-0.31
352	1.9
353	-0.37
354	-0.89
355	-2.2
356	-5.75
357	-2.03
358	-2.25
359	-0.91
360	-2.98
361	-0.7
362	-0.31
363	-2.99
364	-0.48
365	1.45
366	-0.21
367	0.04
368	-4.07
369	-1.83
370	-0.32
371	0.97
372	0.82
373	-1.63
374	-0.68
375	0.86
376	2.71
377	-2.03
378	-3.58
379	3.21
380	1.1
381	2.68
382	1.78
383	-5.84
384	-1.83
385	-1.94
386	1.01
387	1.88
388	-2.91
389	-2
390	1.22
391	0.04
392	-2.99
393	-3.57
394	0.42
395	0.01
396	-2.19
397	1.5
398	1.08
399	-1.48
400	-0.22
401	0.94
402	-0.6
403	-1.25
404	-1.18
405	-3.72
406	-1.67
407	-0.23
408	1.87
409	0.8
410	0.46
411	5.33
412	0.72
413	-0.7
414	-2.94
415	0.36
416	0.63
417	-0.98
418	0.83
419	3.82
420	0.01
421	6.31
422	-1.17
423	-2.22
424	-1.9
425	1.23
426	-2.67
427	1.1
428	-2.84
429	-2.21
430	0.01
431	-0.05
432	-1.44
433	1.8
434	8.02
435	10.75
436	-1.99
437	0.1
438	1.04
439	2.63
440	1.01
441	1.17
442	-1.01
443	1.59
444	0.99
445	1.07
446	4.02
447	1.02
448	0.37
449	4.1
450	1.31
451	-0.22
452	-2.94
453	2.71
454	2.86
455	1.58
456	0.16
457	1.71
458	4.07
459	-0.57
460	0.73
461	2.97
462	1.74
463	-12.13
464	2.51
465	3.88
466	2.58
467	1.41
468	2.04
469	0.99
470	-0.38
471	1.25
472	0.41
473	-0.63
474	4.4
475	-0.16
476	1.38
477	-0.95
478	1.89
479	0.84
480	5.66
481	1.57
482	3.39
483	5.89
484	1.88
485	5.3
486	93.93
487	196.96
488	37.41
489	0.34
490	4.16
491	3.38
492	1.4
493	1.33
494	0.8
495	1.53
496	2.72
497	0.91
498	5.52
499	-1.27
500	3.7
501	4.99
502	6.42
503	1.28
504	5.18
505	3.97
506	6.57
507	2.74
508	3.38
509	6.63
510	2.58
511	2.01
512	-0.39
513	1.55
514	2
515	2.55
516	3.92
517	-0.08
518	3.99
519	5.91
520	5.96
521	2.39
522	-0.53
523	1.99
524	5.45
525	3.24
526	7.46
527	4.91
528	6.02
529	4.68
530	2.37
531	2.01
532	3.57
533	3.98
534	6.16
535	1.56
536	3.74
537	3.93
538	3.98
539	2.75
540	2.74
541	6.18
542	8.29
543	4.05
544	4.38
545	7.88
546	2.75
547	1.11
548	4.07
549	3.07
550	3.28
551	2.79
552	4.85
553	-0.87
554	7.17
555	1.32
556	-1.12
557	4.45
558	5.65
559	5.96
560	6.82
561	4.67
562	5.84
563	2.35
564	5.74
565	-0.02
566	2.07
567	3.28
568	3.23
569	5.28
570	9.26
571	1.05
572	6.35
573	2.93
574	2.96
575	6.37
576	2.69
577	7.08
578	3.65
579	5.26
580	3.68
581	3.98
582	8.02
583	5.81
584	6.17
585	2.84
586	5.34
587	6.61
588	6.32
589	5
590	6.22
591	2.93
592	6.42
593	5.87
594	0.6
595	2.52
596	2.89
597	-1.21
598	6.07
599	3.28
600	9.49
601	3.23
602	7.36
603	8.66
604	2.08
605	10.1
606	6.09
607	2.71
608	3.66
609	4.95
610	4.57
611	2.98
612	5.3
613	3.99
614	7.03
615	4.54
616	7.13
617	8.3
618	6.6
619	4.02
620	3.3
621	1.27
622	6.09
623	6.06
624	6.54
625	1.04
626	0.29
627	4.17
628	3.63
629	3.55
630	-0.53
631	1.12
632	5.75
633	3.14
634	6.53
635	1.02
636	4.34
637	1.08
638	2.61
639	1.61
640	3.2
641	3.32
642	-1
643	1.84
644	0.07
645	3.15
646	-0.21
647	2.59
648	0.33
649	3.94
650	-0.19
651	1.53
652	5.9
653	8.95
654	4.42
655	3.48
656	739.05
657	1105.25
658	396.33
659	150.89
660	27.75
661	4.62
662	2.16
663	2.56
664	4.14
665	0.67
666	1.08
667	2.72
668	-0.89
669	0.53
670	3.3
671	1.94
672	2.01
673	1.38
674	-0.15
675	1.67
676	0.02
677	2.04
678	-2
679	-1.08
680	3.95
681	-1.01
682	2.71
683	-0.23
684	2.98
685	-0.72
686	3.17
687	-0.44
688	2.55
689	0.23
690	0.17
691	-0.43
692	1.56
693	0.41
694	-1.55
695	-2.05
696	-0.31
697	1.55
698	-2.82
699	3.08
700	0.19
701	0.12
702	3.09
703	3.56
704	0.63
705	0.66
706	1.39
707	-0.93
708	0.13
709	-0.46
710	-1.46
711	-0.7
712	-2.64
713	-0.89
714	0.04
715	-0.75
716	-1.03
717	7
718	0.28
719	-0.7
720	-0.01
721	2.58
722	-1.5
723	-2.3
724	0.29
725	-0.72
726	2.26
727	-1.18
728	-2.17
729	-1.14
730	-0.62
731	-2.3
732	1.34
733	3.31
734	-3.91
735	3.02
736	-0.95
737	1.89
738	-6.34
739	-0.36
740	0.62
741	-0.61
742	0.11
743	-3.15
744	-1.92
745	0.24
746	1.48
747	0.78
748	2.59
749	1.58
750	-0.94
751	-2.09
752	-1.05
753	-1.22
754	-1.99
755	1.99
756	-2.93
757	-1.47
758	-4.34
759	-0.4
760	2.3
761	0.58
762	0.12
763	1.11
764	-0.24
765	-1.39
766	-3.49
767	-1.99
768	-0.25
769	1.53
770	-1.91
771	0.32
772	-0.49
773	0.79
774	-2.36
775	-1.79
776	-1.58
777	21.85
778	29.7
779	13.83
780	7.7
781	4.17
782	-0.94
783	-1.96
784	-0.61
785	-1.73
786	-1.87
787	1.95
788	-2.43
789	-1.65
790	-3.07
791	-3.32
792	-2.02
793	-3.91
794	-3.19
795	-5.05
796	-0.84
797	-1.18
798	-1.78
799	-2.41
800	-0.84
801	-1.22
802	-0
803	-4.97
804	1.86
805	-2.86
806	-1.18
807	-1.55
808	-1.05
809	-0.98
810	-1.86
811	-1.13
812	-2.38
813	0.06
814	-7.1
815	-0.97
816	1.62
817	-1.34
818	-1.86
819	1.49
820	0.71
821	-0.96
822	-1.35
823	0.44
824	1.6
825	-1.19
826	-0.02
827	3
828	-0.68
829	-0.77
830	0.6
831	-0.26
832	-1.97
833	-1.38
834	-1.5
835	-2.62
836	-0.86
837	-2.13
838	0.78
839	-1.36
840	-0.74
841	-2.81
842	-4.92
843	-2.78
844	3.69
845	20.75
846	7.05
847	2.04
848	0.76
849	-1.47
850	-0.67
851	2.79
852	-2.1
853	-2.63
854	-1.67
855	-1.08
856	1.05
857	0.11
858	-0.42
859	2.94
860	-0.97
861	0.03
862	2.53
863	-1.48
864	0
865	1.79
866	3.46
867	-0.3
868	0
869	0.18
870	-2.22
871	-13.82
872	0.99
873	-1.22
874	-1.94
875	-1.6
876	-2
877	0.05
878	-1.38
879	0.07
880	-0.52
881	-4.02
882	-2.84
883	0.14
884	0.68
885	-0.12
886	0.07
887	1.14
888	-2.76
889	-3.25
890	1.22
891	1.74
892	-3.43
893	-2.07
894	0.03
895	1.21
896	-2.05
897	-3
898	-1.12
899	-1.2
900	-2.2
901	-2.53
902	2.91
903	-1.73
904	-2.11
905	-0.14
906	2.14
907	-0.57
908	-4.23
909	-0.67
910	-4.42
911	-1.93
912	3.89
913	-4.79
914	-0.27
915	-0.19
916	0.12
917	0.82
918	4.6
919	-2.83
920	0.92
921	-3.57
922	-0.57
923	-3.82
924	0.76
925	-0.03
926	-0.96
927	-1.8
928	-3.82
929	1.48
930	-3.27
931	-0.84
932	-0.59
933	-3.65
934	-1.16
935	-0.71
936	0.02
937	-0.14
938	-0.67
939	1.8
940	-2.15
941	3.01
942	1.52
943	-2.11
944	-0.75
945	-1.44
946	-3.02
947	-0.87
948	0.06
949	0.07
950	-0.87
951	0.59
952	0.64
953	1.01
954	-0.42
955	-2.87
956	-1.47
957	-0.33
958	-0.32
959	-0.53
960	1.09
961	-0.73
962	-3.97
963	1.18
964	-2.96
965	-0.26
966	1.63
967	-2.25
968	-1.41
969	-0.2
970	0.08
971	0.25
972	1.85
973	-3.53
974	0.92
975	-4.75
976	0.44
977	7.1
978	0.51
979	0.17
980	-1.51
981	1.07
982	-2.41
983	-1.07
984	1.24
985	0.09
986	7.73
987	-1.2
988	1.4
989	-0.92
990	-0.15
991	1.71
992	-2.5
993	-2.28
994	-1.85
995	-2.01
996	-2.99
997	-1.29
998	-0.58
999	-0.89
1000	1.81
